project,training_mode,size,run_id,run_name,state,url,step,timestamp,runtime,train_loss,val_loss
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10500,1762396519.828104,3257.899220943451,1.012877106666565,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10550,1762396534.8547592,3272.9258761405945,0.9612109065055847,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10600,1762396550.2575145,3288.328631401062,0.9956501126289368,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10650,1762396566.0238519,3304.0949687957764,0.9644444584846497,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10700,1762396580.8395586,3318.9106755256653,1.0061664581298828,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10750,1762396595.8252769,3333.89639377594,0.9823816418647766,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10800,1762396610.7724192,3348.8435361385345,0.9573489427566528,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10850,1762396626.229624,3364.30074095726,0.9906669855117798,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10880,1762396635.0308018,3373.101918697357,,1.081375365742651
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10900,1762396642.0838223,3380.154939174652,0.9836660623550415,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,10950,1762396657.460799,3395.5319159030914,0.9943413734436035,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11000,1762396672.8325095,3410.9036264419556,1.0042495727539062,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11050,1762396687.8529794,3425.9240963459015,0.9801961183547974,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11100,1762396702.656171,3440.727288007736,0.9701148867607117,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11150,1762396717.7009377,3455.772054672241,0.967515230178833,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11200,1762396733.384914,3471.456030845642,0.9871377944946289,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11250,1762396748.8553023,3486.9264192581177,0.95932936668396,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11300,1762396764.441445,3502.5125620365143,1.00941801071167,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11350,1762396780.2682521,3518.339369058609,0.9856513142585754,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11400,1762396795.3738585,3533.444975376129,0.9669692516326904,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11450,1762396810.2478347,3548.3189516067505,0.9697175025939941,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11500,1762396825.4714787,3563.5425956249237,0.9919207096099854,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11520,1762396831.3762565,3569.4473733901978,,1.0821142129441186
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11550,1762396840.779004,3578.8501210212708,0.9966776967048645,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11600,1762396856.1265209,3594.197637796402,0.9749213457107544,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11650,1762396871.2743747,3609.3454916477203,0.9798491597175598,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11700,1762396886.9251149,3624.9962317943573,0.9984768033027649,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11750,1762396903.0822263,3641.1533432006836,0.9847715497016907,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11800,1762396918.6235266,3656.694643497467,0.9658539295196533,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11850,1762396933.778486,3671.8496029376984,0.9602364301681519,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11900,1762396949.4564314,3687.527548313141,0.9534598588943481,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,11950,1762396965.1467617,3703.2178785800934,0.9874638319015503,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12000,1762396980.773401,3718.8445179462433,0.9803324341773987,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12050,1762396996.2485402,3734.319657087326,0.9540899991989136,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12100,1762397011.220882,3749.29199886322,0.9590824246406555,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12150,1762397026.05444,3764.125556945801,1.2057881355285645,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12160,1762397028.9501557,3767.0212726593018,,1.0819536669055
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12200,1762397041.3580256,3779.429142475128,0.9910385012626648,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12250,1762397056.3977349,3794.4688518047333,0.9709867835044861,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12300,1762397071.467841,3809.538957834244,0.9568840861320496,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12350,1762397086.510965,3824.5820820331573,0.9786841869354248,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12400,1762397101.3459725,3839.4170894622803,0.9835084080696106,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12450,1762397116.4270406,3854.4981575012207,0.993766188621521,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12500,1762397131.4503639,3869.5214807987213,0.9746499061584473,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12550,1762397146.5214033,3884.592520236969,0.9546622037887573,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12600,1762397161.3321588,3899.4032757282257,0.9680630564689636,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12650,1762397176.4563696,3914.527486562729,0.9671663641929626,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12700,1762397191.4504473,3929.521564245224,0.9412960410118103,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12750,1762397206.4860036,3944.5571205615997,0.9657974243164062,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12800,1762397221.0055854,3959.0767023563385,1.2482141256332397,1.0866065398410318
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12850,1762397237.2117653,3975.2828822135925,0.9533877968788147,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12900,1762397253.0458717,3991.116988658905,0.9580766558647156,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,12950,1762397269.3933344,4007.464451313019,0.9292182326316833,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13000,1762397284.2847078,4022.3558247089386,0.9777191877365112,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13050,1762397299.952532,4038.0236489772797,0.9752300381660461,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13100,1762397315.3051932,4053.376310110092,0.9598332643508911,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13150,1762397330.6048508,4068.675967693329,0.9573207497596741,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13200,1762397346.1940458,4084.265162706375,0.9419780373573303,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13250,1762397361.216554,4099.287670850754,0.9706125259399414,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13300,1762397376.6311653,4114.702282190323,0.9557293057441711,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13350,1762397391.3818822,4129.45299911499,0.9634695649147034,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13400,1762397407.041263,4145.112380027771,0.9691130518913269,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13440,1762397419.1588695,4157.2299864292145,,1.082606915689959
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13450,1762397422.764797,4160.835913896561,0.9841824769973755,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13500,1762397438.1877923,4176.258909225464,0.9750420451164246,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13550,1762397454.1372623,4192.208379268646,0.9824389815330505,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13600,1762397469.5397704,4207.610887289047,0.9701911211013794,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13650,1762397485.1953313,4223.266448259354,0.9623849987983704,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13700,1762397500.5164542,4238.587571144104,0.9619396328926086,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13750,1762397515.4977367,4253.5688536167145,0.9499271512031555,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13800,1762397530.5627494,4268.63386631012,0.9495672583580017,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13850,1762397546.6906564,4284.761773347855,0.9775245189666748,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13900,1762397562.012939,4300.084055900574,0.9741662740707397,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,13950,1762397577.1954098,4315.266526699066,0.9542008638381958,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14000,1762397592.54944,4330.62055683136,0.9670343995094299,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14050,1762397608.4043126,4346.475429534912,0.9818950295448303,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14080,1762397616.8610337,4354.932150602341,,1.0904942979692658
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14100,1762397623.5325003,4361.603617191315,0.973814845085144,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14150,1762397638.3259444,4376.397061347961,0.932004988193512,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14200,1762397654.0400815,4392.111198425293,0.9563771486282349,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14250,1762397669.0923839,4407.163500785828,0.9851206541061401,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14300,1762397683.890004,4421.961120843887,0.9490141272544861,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14350,1762397699.6198628,4437.690979719162,0.9844988584518433,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14400,1762397715.324509,4453.395625829697,0.9623649716377258,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14450,1762397730.7503045,4468.821421384811,0.9746790528297424,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14500,1762397746.2360654,4484.307182312012,0.9810139536857605,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14550,1762397761.994906,4500.066022872925,0.9913002252578735,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14600,1762397777.1160064,4515.187123298645,0.9747421741485596,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14650,1762397792.2334237,4530.304540634155,0.9689236879348755,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14700,1762397807.393349,4545.464465856552,0.9257091283798218,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14720,1762397813.679142,4551.750258922577,,1.0906178384835845
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14750,1762397823.211513,4561.282629966736,0.9394897222518921,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14800,1762397838.3481455,4576.41926240921,0.9460225701332092,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14850,1762397854.200431,4592.271548032761,0.9785076975822449,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14900,1762397869.4657586,4607.536875486374,0.9718142747879028,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,14950,1762397884.5400562,4622.611173152924,0.996882975101471,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15000,1762397900.0580933,4638.129210233688,0.9416505098342896,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15050,1762397914.8831396,4652.954256534576,0.962964653968811,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15100,1762397929.822987,4667.894104003906,0.9583060145378113,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15150,1762397945.5783365,4683.649453401566,0.9899833798408508,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15200,1762397961.6524146,4699.723531484604,0.9484291076660156,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15250,1762397977.9694982,4716.040615081787,0.9489330053329468,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15300,1762397993.4794788,4731.5505957603455,0.9720932245254517,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15350,1762398008.820122,4746.891238927841,1.2050389051437378,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15360,1762398011.8869941,4749.958111047745,,1.0935967069570212
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15400,1762398024.7952516,4762.866368532181,0.9727315306663513,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15450,1762398039.5498416,4777.620958566666,0.9640025496482849,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15500,1762398054.6508687,4792.721985578537,0.9696991443634033,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15550,1762398069.729673,4807.800789833069,0.9654255509376526,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15600,1762398084.789384,4822.8605008125305,0.9602113366127014,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15650,1762398099.656536,4837.727653026581,0.9843823313713074,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15700,1762398115.8516188,4853.922735691071,0.9322947859764099,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15750,1762398131.2420452,4869.313162088394,0.9679670333862305,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15800,1762398147.3972757,4885.46839261055,0.9529157280921936,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15850,1762398163.1371756,4901.208292484283,0.9285860657691956,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15900,1762398178.7867022,4916.857819080353,0.9749129414558411,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,15950,1762398194.1607337,4932.2318506240845,0.9655380249023438,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,16000,1762398208.7744355,4946.845552444458,1.2283518314361572,1.1006203946744804
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,16050,1762398224.246736,4962.317852973938,0.9701482653617859,
cellarc100k_50e_embedding_medium,embedding,medium,9g9ort25,transformer_medium_embedding,finished,https://wandb.ai/lzicar/cellarc100k_50e_embedding_medium/runs/9g9ort25,16100,1762398240.2414193,4978.312536239624,0.9408888220787048,
